,Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Stress_Level (1-10),Sleep_Hours_per_Night,Grade
256,1,18,,82.35,44.18,66.75,77.08,0.88,90.31,80.47,20.1,0,1,2,8.6,3
257,1,23,74.93,71.88,99.67,89.62,79.62,3.07,53.34,62.99,8.2,1,1,6,4.2,2
258,1,19,96.33,96.04,89.34,95.48,55.55,6.78,88.46,83.4,17.5,1,1,5,7.8,1
259,1,22,52.21,61.19,59.86,90.3,96.89,9.9,58.92,76.33,28.5,0,1,8,7.3,2
260,1,18,90.76,51.63,82.01,73.88,93.18,5.33,65.89,73.22,28.9,1,1,1,5.0,1
261,0,18,68.4,65.33,75.88,60.67,67.69,4.71,96.2,53.95,28.9,0,1,9,7.3,1
262,1,24,66.98,87.9,55.08,,84.75,6.95,94.17,91.88,14.9,0,1,3,4.2,1
263,1,18,55.21,62.68,85.54,92.15,65.4,3.7,86.4,66.23,6.1,1,1,9,4.5,2
264,1,21,84.13,58.65,75.97,73.87,60.66,0.89,92.22,50.57,18.6,0,1,10,8.2,1
265,1,21,95.05,42.91,56.16,62.61,96.24,9.09,71.4,68.01,25.6,1,1,4,7.1,1
266,1,22,91.58,83.39,72.59,70.58,86.66,4.39,90.22,63.28,27.8,0,1,1,5.7,1
267,1,22,77.37,54.71,60.05,98.24,74.5,9.13,92.34,77.28,25.9,1,1,9,5.3,3
268,0,20,99.24,47.48,41.39,51.54,76.08,1.0,52.75,51.36,29.1,0,1,4,8.0,1
269,1,22,53.1,69.33,97.23,95.85,79.07,7.63,84.08,85.7,24.4,1,1,8,5.9,3
270,0,23,52.22,83.57,55.57,50.33,95.94,1.45,90.16,67.56,11.7,0,1,1,7.4,2
271,0,19,62.13,76.98,42.81,57.9,53.58,2.0,93.4,94.95,5.3,1,1,2,4.4,1
272,1,19,51.83,61.92,77.17,85.59,91.9,0.05,95.15,75.64,26.0,1,1,10,5.7,2
273,0,21,81.83,77.21,83.23,59.1,73.46,1.63,78.47,67.89,24.2,0,1,2,4.7,2
274,0,20,68.62,90.11,90.43,89.9,87.26,4.02,97.51,99.47,25.1,0,1,7,6.9,3
275,0,18,95.93,63.6,86.42,97.29,60.37,8.36,71.39,57.98,13.5,1,1,2,8.9,1
276,1,18,,51.78,57.48,93.23,95.68,4.22,92.75,75.4,29.8,0,1,7,7.7,1
277,1,23,,83.11,49.95,86.05,63.09,4.92,62.83,65.4,9.9,0,1,5,6.5,2
278,0,18,63.11,81.72,70.84,56.97,71.41,1.82,89.35,77.71,13.3,0,1,7,5.8,1
279,1,19,65.36,51.44,77.43,99.26,60.81,0.95,65.64,83.86,24.4,0,1,7,6.4,2
280,1,19,53.1,79.07,60.23,72.12,81.86,0.11,58.99,69.84,7.4,0,1,3,6.4,2
281,0,18,83.87,42.05,61.66,55.46,79.75,7.84,70.98,79.88,11.0,1,0,4,6.5,1
282,0,20,96.79,99.11,51.86,57.39,76.05,7.29,59.23,61.09,17.1,0,1,9,8.6,1
283,1,19,84.08,71.98,89.11,69.54,79.72,2.74,60.81,63.61,19.8,1,1,10,6.9,1
284,0,21,86.21,82.64,80.92,54.46,66.88,9.52,87.27,70.3,22.1,0,1,1,8.3,1
285,1,22,90.88,82.65,82.0,72.56,55.19,1.05,90.88,76.81,29.3,1,1,3,6.8,1
286,0,22,81.58,97.27,73.62,65.01,62.77,7.59,91.81,60.99,13.4,0,1,10,4.2,2
287,1,22,84.93,52.69,97.6,90.14,62.82,0.96,53.38,63.19,26.3,0,1,3,4.2,3
288,1,23,61.41,44.74,57.14,58.59,61.02,0.04,78.52,64.01,19.9,0,1,5,8.6,2
289,1,18,87.48,95.71,57.67,59.98,86.52,5.15,63.14,70.5,29.8,1,1,9,8.1,1
290,0,21,78.03,53.5,57.74,99.44,71.75,5.34,50.97,88.2,26.9,1,1,10,4.7,2
291,0,22,,86.92,50.88,80.27,99.86,9.89,95.62,52.59,14.1,0,1,8,7.5,3
292,0,20,59.7,77.67,44.89,73.25,75.64,1.02,51.13,74.44,12.1,1,1,9,8.7,3
293,1,20,70.35,78.03,83.84,89.19,62.34,2.05,90.46,93.98,28.5,0,0,6,4.5,2
294,0,19,92.26,54.05,85.41,57.18,50.48,6.17,56.27,57.55,6.6,0,1,4,7.1,1
295,1,18,82.07,98.57,95.11,77.84,91.22,7.17,78.79,81.54,11.3,1,1,4,4.7,1
296,1,20,51.45,73.13,85.52,79.64,58.34,2.41,86.68,91.31,21.7,1,1,7,4.4,3
297,1,20,96.52,56.38,62.94,74.48,82.0,1.36,74.09,79.63,17.0,0,1,9,9.0,1
298,0,20,63.02,77.03,55.8,55.06,60.67,2.22,72.1,67.46,16.9,0,0,5,4.9,3
299,0,18,75.76,93.81,46.4,88.49,52.99,7.15,88.23,61.99,10.8,0,1,9,5.8,2
300,1,18,91.13,47.11,91.72,94.87,71.27,3.45,58.74,63.56,27.2,0,1,6,6.9,1
301,1,19,62.13,54.54,92.9,68.81,71.72,4.57,76.18,81.86,27.4,1,1,8,5.6,3
302,0,24,67.25,58.15,55.54,59.53,56.1,2.35,71.57,63.04,6.0,1,1,8,4.9,1
303,0,19,,86.34,42.72,59.81,92.37,3.22,66.85,90.74,21.8,0,0,7,6.6,1
304,0,21,53.24,82.39,56.99,71.65,77.06,9.07,91.7,77.03,10.7,1,1,4,6.4,2
305,1,21,59.58,68.29,77.42,92.3,73.21,9.61,84.56,82.32,6.7,1,1,4,7.8,2
306,0,23,90.48,54.48,68.48,58.17,83.29,5.65,70.78,67.89,23.0,0,1,4,4.9,1
307,1,24,,92.16,60.7,60.47,97.25,0.83,55.41,77.99,15.9,1,1,4,4.3,1
308,0,20,81.34,85.31,78.66,99.08,72.24,9.36,78.04,63.89,15.9,0,1,3,7.0,1
309,1,22,74.52,62.34,80.17,81.98,61.8,6.2,55.84,65.29,21.2,0,1,8,6.2,3
310,0,18,,54.13,71.41,53.0,92.0,6.13,97.7,64.96,10.3,1,1,9,7.7,2
311,1,21,72.87,95.54,42.03,91.07,89.98,1.93,99.21,54.59,29.4,0,1,7,5.4,2
312,0,21,84.11,81.73,59.89,67.26,98.63,6.18,81.05,59.18,9.3,0,1,8,8.1,2
313,1,19,58.9,97.08,94.24,65.5,87.99,3.29,58.55,84.83,9.7,0,1,8,7.4,2
314,0,23,63.87,76.31,76.18,,95.35,5.17,59.83,94.11,14.3,0,1,4,5.2,1
315,1,18,67.11,55.02,67.17,57.89,80.41,9.58,62.61,69.72,21.6,0,1,4,4.4,3
316,0,23,67.45,44.87,42.56,77.21,69.65,8.8,75.83,90.61,7.6,1,1,5,6.4,1
317,0,18,86.16,48.84,43.6,65.88,88.36,6.19,76.74,60.68,19.0,1,0,5,4.2,1
318,1,19,74.04,51.92,78.74,90.72,97.03,5.22,91.01,57.63,5.8,0,1,1,7.9,1
319,0,22,79.47,89.19,58.15,70.78,91.92,8.47,61.05,85.03,9.8,0,1,8,6.9,3
320,1,21,70.47,46.64,69.94,94.86,75.31,3.25,59.31,50.61,27.5,0,1,2,8.0,2
321,1,18,99.28,46.96,71.96,55.07,70.35,7.93,82.18,85.43,20.1,0,1,10,8.8,1
322,1,21,83.34,50.94,89.26,90.12,76.57,4.25,58.07,88.61,17.8,0,1,2,7.6,1
323,1,21,,52.9,86.62,88.39,78.05,9.92,69.97,97.72,22.2,1,1,9,5.1,1
324,0,19,58.28,86.76,62.93,81.19,83.98,5.26,88.26,81.38,5.7,0,1,7,8.4,3
325,0,19,86.66,41.65,87.47,58.55,62.32,9.26,74.17,81.37,13.9,0,1,8,5.5,1
326,1,24,63.43,70.94,54.37,72.49,93.25,8.94,100.0,62.82,20.0,0,0,3,7.0,1
327,0,19,65.76,79.75,44.72,88.61,68.65,6.12,50.04,71.07,16.7,0,1,3,7.0,2
328,1,22,93.45,43.86,99.83,73.02,82.66,0.49,52.59,58.02,22.0,0,1,4,5.2,1
329,1,19,75.49,88.38,44.29,57.7,80.52,9.41,76.13,96.34,16.0,0,1,5,8.8,2
330,0,22,,46.4,57.79,88.5,67.3,5.64,52.81,77.58,6.5,0,1,3,4.4,3
331,0,20,,43.46,42.3,54.38,84.23,10.0,77.19,84.21,6.6,0,1,5,4.4,1
332,1,24,89.34,68.21,64.49,53.51,83.91,6.83,98.14,88.07,14.6,1,1,1,7.5,1
333,1,19,80.84,89.89,65.39,83.45,99.0,0.1,96.76,83.35,11.4,1,1,6,8.8,1
334,1,24,67.9,56.51,41.72,92.54,87.4,7.2,52.61,95.17,17.6,0,1,1,5.4,3
335,0,20,71.67,71.99,95.18,68.93,57.7,8.19,80.74,50.28,27.1,1,1,8,5.0,2
336,1,18,81.01,63.42,83.07,91.07,76.87,1.68,70.89,74.12,22.7,1,1,10,8.3,3
337,0,18,95.2,82.96,77.58,73.93,77.48,8.89,74.72,95.59,9.9,1,1,6,4.5,1
338,0,20,54.28,93.01,88.64,64.87,90.49,2.85,83.47,73.9,17.8,0,1,1,6.1,3
339,0,22,76.07,49.61,88.9,74.93,98.19,1.21,69.03,79.54,21.0,1,1,2,4.6,2
340,0,24,88.0,77.95,85.03,76.11,89.21,1.45,86.54,89.3,28.8,0,1,5,4.3,1
341,0,22,,84.71,68.74,83.77,66.78,1.56,79.58,83.48,28.5,0,1,10,7.5,3
342,1,20,50.3,40.6,84.49,53.02,74.69,6.92,68.95,97.0,5.9,1,1,2,5.3,2
343,0,19,96.72,77.11,84.27,62.12,96.61,9.87,92.48,66.85,20.4,0,1,7,7.0,1
344,1,23,85.02,99.62,53.95,78.02,73.36,2.5,59.02,74.59,20.9,0,1,5,4.2,1
345,1,22,76.7,67.28,96.01,86.83,86.84,7.54,53.72,69.19,26.4,1,1,7,7.4,2
346,0,18,52.88,96.58,62.6,72.98,73.88,9.36,58.89,57.7,13.0,0,1,7,4.6,3
347,1,18,72.77,81.68,85.8,94.88,78.41,2.07,85.16,87.95,7.3,1,1,6,5.0,2
348,1,19,81.46,53.26,62.56,56.58,62.64,5.25,58.66,78.81,9.1,0,1,5,4.7,3
349,0,18,83.14,58.18,77.25,58.22,52.83,1.1,67.4,78.29,6.0,1,1,10,5.3,1
350,1,22,91.08,51.19,74.8,79.34,78.15,5.61,81.69,59.67,28.6,0,1,1,5.8,1
351,1,23,,77.4,77.0,56.2,61.14,5.31,51.8,67.27,22.7,0,1,7,7.8,2
352,0,23,,79.29,92.65,60.19,66.24,6.2,98.91,56.92,14.8,0,1,10,4.2,2
353,0,21,,50.84,51.93,86.85,51.99,1.09,59.34,80.83,27.1,1,1,9,8.8,1
354,0,19,58.86,79.92,92.41,71.33,53.06,0.44,85.61,63.15,13.2,0,0,2,8.2,2
355,0,18,78.42,83.56,65.56,63.3,77.15,9.37,53.67,77.3,9.3,0,1,7,4.1,1
356,1,20,71.41,60.17,69.81,,68.33,3.22,73.17,55.04,8.4,1,1,6,7.1,1
357,0,18,59.46,64.0,98.8,50.0,96.21,2.59,98.14,53.26,27.5,1,0,5,7.6,2
358,0,23,54.17,93.9,91.58,61.52,92.85,6.72,64.65,77.6,22.6,1,1,2,5.2,3
359,1,24,93.99,57.94,46.58,52.3,57.58,1.3,97.02,77.67,12.0,0,1,4,8.0,1
360,0,20,89.2,45.21,62.02,60.01,79.76,4.13,73.8,78.09,18.5,0,1,4,6.2,1
361,0,19,98.53,55.68,60.08,50.3,53.03,1.33,79.8,69.76,28.8,0,1,6,5.2,1
362,1,23,78.35,43.16,73.3,58.45,58.65,9.21,70.54,84.58,17.7,1,1,7,8.4,2
363,0,21,85.09,78.98,65.79,83.58,80.43,7.59,84.57,74.95,13.4,1,1,2,6.0,1
364,0,22,73.0,68.56,50.58,69.16,76.19,8.02,52.54,96.16,17.3,0,1,3,8.2,2
365,0,23,74.74,90.26,89.62,85.28,68.81,5.85,83.44,65.87,14.5,0,1,6,5.9,1
366,1,24,58.61,53.43,54.42,75.4,91.12,2.25,65.26,73.03,23.9,0,1,1,5.7,3
367,0,21,56.01,40.0,49.33,55.6,66.0,5.57,74.95,85.82,7.4,0,1,7,8.7,3
368,1,24,59.82,58.78,92.0,87.57,89.09,4.29,78.3,72.72,29.5,0,1,10,4.3,2
369,0,20,89.79,42.12,94.59,99.09,68.71,4.31,73.82,87.75,26.7,0,1,1,7.9,1
370,1,23,,90.74,78.49,89.79,54.57,4.71,85.46,53.0,13.9,0,1,1,9.0,2
371,0,24,,84.69,44.58,91.08,67.88,7.51,92.28,53.16,5.9,0,1,9,5.2,1
372,1,23,95.2,64.57,65.41,95.89,62.06,2.41,62.92,74.16,28.3,0,1,5,5.6,1
373,0,22,81.72,46.07,47.28,,98.23,2.94,61.99,63.81,22.5,1,1,5,6.2,1
374,0,24,,83.65,97.86,65.55,59.77,0.11,88.99,99.91,23.0,0,0,10,6.0,2
375,1,22,79.1,76.35,74.52,68.49,59.66,8.27,81.41,96.68,5.4,0,1,10,8.1,2
376,1,20,53.36,68.42,71.95,72.9,65.74,9.12,83.86,63.17,6.2,0,1,2,4.3,3
377,1,20,60.44,63.79,90.8,96.43,60.26,6.62,68.56,57.87,29.0,0,1,8,4.5,2
378,0,22,77.16,71.13,51.35,,98.23,3.89,50.63,89.82,25.1,0,1,10,6.0,1
379,0,23,79.97,92.61,79.62,83.85,91.7,2.97,50.98,72.85,22.0,0,1,9,7.4,1
380,0,24,94.8,98.36,93.28,77.42,95.31,9.98,65.34,94.37,14.0,0,0,6,6.4,1
381,1,24,85.0,87.73,60.04,53.3,83.41,7.07,64.15,54.47,21.2,0,1,9,6.8,3
382,1,21,65.5,57.81,90.0,77.18,64.32,5.36,55.68,67.78,29.8,0,1,9,6.0,3
383,0,23,84.16,86.71,67.14,61.09,50.7,6.74,75.93,78.34,26.4,0,1,8,5.7,2
384,0,18,65.75,93.15,41.37,86.58,94.43,4.67,65.82,57.55,25.8,0,1,7,5.1,1
385,1,20,66.59,91.44,86.64,55.27,78.87,7.9,60.18,96.2,28.3,0,1,10,7.2,1
386,0,24,67.97,65.31,48.96,98.74,72.9,0.81,51.09,52.96,18.9,0,1,7,4.5,2
387,0,19,81.12,59.74,89.92,57.99,78.32,5.78,58.29,67.1,13.9,0,1,7,5.8,2
388,0,21,64.64,77.6,43.71,,54.73,4.29,71.94,86.67,21.0,0,1,5,4.7,1
389,1,18,50.86,41.75,57.91,98.47,99.95,0.53,63.39,58.03,17.1,1,1,7,4.4,3
390,0,19,,45.69,46.17,54.95,51.18,6.09,65.73,67.16,23.3,1,1,2,4.2,1
391,0,19,97.02,76.0,93.28,66.49,65.5,2.77,56.74,80.1,20.3,0,1,1,5.1,1
392,0,19,98.64,79.29,54.35,53.19,81.86,5.72,92.66,56.38,23.4,1,1,8,5.5,1
393,1,23,85.86,49.54,62.36,,95.04,3.58,72.67,67.39,22.6,0,1,6,6.3,1
394,1,18,54.58,80.43,61.75,54.04,91.68,5.04,54.69,64.41,11.1,0,1,4,8.6,3
395,0,19,53.5,86.48,82.47,,56.88,1.65,85.63,57.3,20.2,1,1,2,5.1,2
396,1,22,95.44,73.52,66.23,81.53,72.51,5.68,84.59,80.11,6.3,0,1,8,5.4,1
397,1,22,69.88,81.12,88.57,54.75,66.16,7.2,73.58,50.49,6.1,0,0,3,5.5,2
398,0,23,55.84,63.28,51.59,81.9,99.54,3.82,69.56,70.89,29.1,0,1,6,6.3,2
399,1,23,52.04,72.53,93.32,96.59,75.36,3.77,80.63,50.37,22.1,0,1,6,6.7,3
400,0,20,79.79,78.07,96.32,70.87,51.11,9.9,57.12,82.26,5.4,0,1,3,6.9,3
401,1,20,73.43,68.59,51.89,94.93,79.89,4.39,98.35,88.52,28.7,0,1,7,4.9,2
402,1,23,68.05,74.17,40.92,65.15,90.25,3.04,77.33,97.13,8.8,1,1,9,5.4,3
403,0,21,,61.59,98.6,93.06,61.09,8.21,55.65,51.99,28.9,0,1,9,4.4,2
404,1,22,93.27,44.37,68.06,97.94,75.58,7.61,91.47,98.85,21.7,0,1,3,6.8,1
405,0,21,,47.37,82.64,74.19,62.6,1.92,58.5,54.32,5.9,0,1,4,4.8,2
406,0,20,76.63,98.34,56.17,63.0,87.76,9.29,95.19,64.76,19.1,1,1,7,6.5,1
407,0,21,94.51,42.55,95.62,91.14,80.87,7.38,81.15,83.23,27.8,0,1,3,4.2,1
408,0,23,,49.99,47.44,65.52,71.05,5.67,61.05,74.31,27.1,0,1,7,7.9,2
409,1,19,74.72,83.77,73.81,77.19,53.83,5.7,65.26,72.39,10.5,0,1,7,4.6,2
410,0,21,69.95,90.46,45.31,82.64,77.38,7.45,86.86,83.45,12.6,0,1,6,7.5,1
411,1,18,88.73,92.17,70.47,85.94,82.58,0.46,86.65,93.2,10.7,1,1,6,6.8,1
412,0,24,67.93,41.57,89.46,85.04,53.07,1.75,66.68,81.39,6.8,0,1,8,5.6,1
413,0,21,54.01,67.72,93.38,,94.16,9.92,85.59,68.93,12.0,1,1,4,8.7,2
414,1,18,70.35,58.17,71.52,84.16,68.27,2.4,70.35,86.56,14.0,0,1,7,6.1,1
415,0,22,62.39,95.9,58.37,60.73,67.39,6.66,86.42,75.65,28.0,0,1,2,6.4,3
416,0,24,,75.52,93.09,,91.92,7.12,51.51,77.05,11.6,1,1,4,7.6,2
417,1,18,50.25,77.08,63.9,,55.37,1.57,63.97,59.41,14.1,1,1,1,6.1,3
418,1,22,82.92,54.39,68.46,72.77,83.73,5.87,50.35,98.67,11.6,0,1,1,8.1,3
419,1,24,,80.05,67.9,78.46,75.44,3.96,50.74,88.14,29.6,0,1,7,5.5,3
420,1,20,53.89,72.14,58.65,72.31,78.01,4.9,82.51,94.97,5.4,1,0,4,6.1,3
421,1,19,55.39,65.9,54.11,91.24,84.97,9.34,99.8,74.11,5.1,0,1,5,8.4,2
422,0,22,51.79,58.78,67.85,57.97,95.89,7.85,63.06,77.62,13.7,0,1,2,8.8,2
423,0,24,66.08,40.21,80.2,97.66,87.9,6.85,56.34,99.25,12.7,1,1,3,7.4,1
424,0,24,61.27,56.3,99.52,66.56,86.78,8.81,88.59,67.54,19.1,1,1,2,4.2,1
425,0,19,98.47,85.98,40.46,98.72,65.25,6.32,53.48,65.52,14.7,1,1,3,7.3,1
426,1,23,64.86,55.3,63.33,58.91,96.7,8.54,84.84,99.57,21.7,0,1,9,7.4,1
427,0,19,73.65,81.17,85.22,99.1,61.43,6.43,51.81,85.42,16.4,0,0,5,8.6,2
428,1,22,90.62,74.05,54.1,,61.65,4.1,58.43,56.67,12.1,1,0,1,7.0,1
429,0,20,50.49,80.45,97.92,,87.33,8.35,94.79,79.72,25.0,1,1,4,8.6,2
430,1,22,68.69,94.83,79.13,78.29,85.94,9.87,51.79,98.84,15.6,1,1,3,4.1,2
431,0,19,58.02,48.37,54.47,68.34,62.88,0.64,74.86,76.07,25.8,0,1,2,7.6,2
432,1,22,67.92,64.63,44.45,60.06,54.44,7.66,59.15,53.12,10.6,0,1,8,7.1,3
433,1,19,50.94,74.88,94.7,93.21,51.28,1.09,93.35,53.49,24.4,0,1,3,7.8,3
434,1,21,91.03,71.55,97.92,65.23,80.69,7.45,88.31,52.1,20.4,0,1,3,5.5,1
435,0,20,59.69,76.77,90.88,97.26,57.28,6.74,81.0,70.84,21.1,0,1,10,7.1,2
436,0,24,54.57,80.51,47.99,58.94,79.19,3.49,59.01,93.31,5.5,0,1,5,6.2,2
437,1,19,57.61,83.42,90.31,82.75,51.85,0.86,82.79,74.62,17.8,0,1,2,4.6,2
438,0,21,,93.03,60.73,54.55,92.41,6.38,64.23,64.36,5.7,1,1,4,5.1,1
439,0,24,87.14,82.48,45.55,98.4,89.69,2.33,92.12,52.21,24.8,1,1,2,8.9,1
440,0,24,66.28,85.69,98.69,,97.79,0.3,76.94,95.71,25.7,1,1,10,9.0,3
441,1,21,89.95,67.6,96.26,63.32,53.45,4.86,91.12,78.38,20.7,0,1,4,6.4,1
442,1,19,96.32,43.46,46.59,85.69,77.01,5.53,81.65,50.14,6.5,0,1,9,8.0,1
443,1,19,82.44,45.17,98.86,58.09,73.44,1.26,58.14,64.3,12.0,0,1,10,4.4,2
444,1,22,56.4,69.46,84.13,87.18,70.62,6.0,62.16,94.75,16.2,0,1,7,8.1,2
445,0,23,94.42,83.47,83.34,63.69,53.79,2.44,86.11,69.76,12.1,0,0,10,7.8,1
446,0,24,87.54,63.55,64.21,94.28,50.19,3.13,82.65,54.25,24.8,1,0,4,6.3,1
447,1,23,60.22,74.19,55.63,88.14,68.87,9.52,66.23,55.55,16.2,0,1,3,5.2,1
448,1,19,51.65,61.39,79.13,64.44,79.24,9.05,85.17,87.61,28.6,0,1,2,8.0,2
449,1,23,74.09,97.71,49.52,,85.41,5.8,50.2,91.77,15.3,1,1,7,7.8,2
450,0,24,86.99,65.01,74.4,84.11,84.58,9.2,80.51,85.03,15.4,1,1,1,8.8,1
451,1,19,73.31,63.66,52.5,68.8,67.26,4.63,94.65,62.25,9.5,0,1,10,5.5,1
452,0,21,63.57,45.48,88.09,64.01,66.72,9.27,64.87,51.96,27.1,1,1,6,8.7,1
453,0,18,55.27,60.81,83.08,79.94,66.13,2.46,66.66,53.36,24.0,0,1,7,7.8,3
454,1,20,68.45,55.74,45.01,89.74,58.61,4.94,50.85,54.75,12.2,1,1,8,8.4,2
455,0,22,85.66,75.53,61.36,66.05,97.2,3.31,71.97,99.59,5.4,0,1,8,5.4,1
456,1,24,98.06,87.99,63.07,58.17,71.23,7.23,64.95,89.88,22.9,1,0,4,7.5,1
457,0,23,53.42,94.74,53.35,77.78,63.17,8.65,84.35,88.89,28.6,0,1,6,8.9,2
458,0,20,87.68,40.35,65.84,84.19,77.73,4.02,70.85,72.09,19.4,0,1,3,8.1,1
459,0,23,62.11,93.94,62.68,61.32,72.3,0.4,93.08,53.09,23.7,0,1,4,8.9,2
460,0,20,84.71,51.55,86.12,66.46,68.68,8.86,69.61,93.97,20.7,0,1,6,7.8,3
461,1,18,96.61,40.64,93.14,66.78,56.82,4.37,81.48,77.93,22.8,0,1,10,7.9,1
462,0,22,54.96,84.92,84.13,,63.4,7.38,87.74,97.73,20.5,0,0,7,8.5,2
463,1,22,89.24,89.89,46.27,,85.42,9.71,92.8,61.34,28.9,0,1,4,6.6,1
464,1,21,62.02,53.92,45.31,87.6,97.97,1.13,64.72,56.23,29.5,1,1,4,8.5,1
465,1,21,88.05,63.19,60.36,72.1,61.31,3.74,86.36,74.56,15.1,0,1,5,5.7,1
466,1,18,67.42,92.83,61.54,85.31,92.77,7.03,90.87,77.72,10.7,1,1,1,5.7,1
467,1,20,52.63,99.36,67.96,78.46,54.39,0.24,74.37,59.23,18.4,1,1,9,6.4,2
468,1,20,92.26,76.7,89.43,70.39,86.14,3.93,78.52,83.78,13.9,0,0,3,4.8,1
469,0,20,81.13,72.29,53.21,93.89,92.92,3.59,84.18,60.21,10.3,0,0,9,8.1,1
470,0,22,,89.7,66.19,51.76,90.59,2.69,96.73,91.18,27.9,1,1,3,4.3,1
471,0,19,66.3,52.35,93.81,95.33,60.01,9.09,94.19,82.89,12.9,0,1,8,8.9,3
472,0,18,62.32,85.59,90.41,84.91,84.79,4.61,89.34,70.17,12.9,0,1,2,7.2,1
473,1,22,58.95,66.06,56.55,52.35,89.19,7.89,80.41,65.23,7.1,0,1,5,8.2,3
474,1,24,,45.65,54.32,59.27,82.52,7.12,76.32,85.48,23.5,1,1,1,7.2,2
475,1,22,52.93,78.65,56.09,64.97,76.6,4.65,51.85,94.2,14.2,0,1,3,8.0,2
476,1,18,98.47,91.97,99.43,90.06,55.78,5.7,73.84,50.33,13.9,0,1,2,6.6,1
477,1,21,50.82,53.45,98.33,61.35,55.99,7.41,55.27,58.82,29.1,0,1,9,8.6,2
478,0,20,82.13,98.77,53.24,56.25,84.24,1.98,97.77,59.48,10.4,0,0,9,5.0,3
479,1,23,71.44,85.45,95.95,80.33,52.62,6.91,64.74,80.65,12.5,0,1,10,7.7,2
480,0,19,97.3,64.97,81.25,57.64,94.03,9.21,82.62,96.2,26.4,1,1,10,4.9,1
481,1,19,80.42,52.28,56.99,77.91,87.63,2.64,52.98,94.33,26.5,0,1,3,6.9,2
482,1,23,62.95,45.36,88.84,93.04,69.11,0.41,67.22,82.74,26.5,0,1,3,8.7,2
483,1,24,85.93,91.29,92.66,73.47,92.84,6.22,64.39,56.23,29.8,0,1,6,7.2,1
484,1,23,,69.07,51.93,74.4,72.46,1.18,64.25,80.54,29.9,0,1,2,4.4,1
485,1,24,96.16,43.28,77.47,50.72,83.4,2.21,73.92,57.76,22.4,0,1,8,8.0,1
486,0,18,57.36,82.49,64.34,,53.59,1.6,80.7,70.6,22.5,0,0,4,5.6,2
487,0,18,92.83,94.1,45.49,51.52,91.78,5.83,66.45,72.88,8.1,0,1,7,5.5,1
488,0,22,77.35,68.94,84.15,51.06,69.36,7.48,79.04,87.06,8.3,0,1,10,8.0,1
489,1,24,88.82,52.64,62.69,,54.58,0.6,98.96,70.58,10.5,1,0,3,6.3,1
490,1,20,79.78,40.34,67.34,86.06,64.6,6.62,82.05,53.33,21.5,0,1,4,4.6,2
491,0,23,89.18,49.8,96.48,89.48,63.82,5.6,90.35,67.83,7.3,0,1,6,5.9,1
492,0,19,68.09,52.55,74.44,74.67,76.78,0.79,70.35,92.21,8.9,0,1,10,5.1,3
493,0,22,62.85,47.77,99.28,75.66,73.67,2.78,87.58,71.8,16.8,0,1,3,5.8,1
494,1,22,84.27,61.29,79.55,,84.41,6.07,54.83,97.41,9.9,0,1,4,8.0,2
495,0,20,83.49,60.95,78.08,62.07,97.15,4.32,81.39,50.22,27.9,1,1,10,7.6,3
496,0,22,77.53,62.32,58.79,90.3,70.98,9.52,69.41,50.06,10.1,1,1,1,4.5,3
497,0,24,77.57,88.79,86.72,80.61,55.85,7.95,68.79,81.97,24.3,1,1,10,8.3,1
498,1,22,80.57,99.83,87.61,,95.67,0.1,73.89,91.76,24.6,0,1,6,7.5,3
499,1,23,51.44,86.53,86.92,57.05,71.2,1.64,54.05,64.25,19.1,0,1,5,4.1,2
500,1,22,79.14,66.83,52.77,67.78,63.92,0.38,95.03,94.3,27.0,0,1,1,5.0,1
501,0,18,96.24,57.51,48.03,77.34,71.21,8.74,68.58,67.09,15.7,0,1,6,8.5,1
502,0,21,75.32,90.8,62.45,97.21,58.05,8.6,74.76,54.68,17.6,0,1,6,4.6,2
503,0,23,77.72,74.62,47.36,82.67,62.37,8.53,85.1,86.5,22.1,0,1,10,6.0,1
504,0,18,59.88,45.89,95.68,77.98,70.29,8.37,96.94,71.88,29.1,0,1,8,8.8,3
505,0,21,89.27,72.25,77.9,,72.54,8.99,82.44,61.76,27.0,1,1,8,8.2,1
506,1,24,58.02,54.09,73.76,51.3,61.24,7.88,70.32,54.49,21.3,1,1,3,4.2,2
507,1,24,86.07,94.19,40.65,94.7,73.99,5.11,73.25,69.74,15.6,1,1,2,7.2,1
508,0,19,52.26,90.28,41.98,84.64,72.81,5.72,72.41,59.08,6.0,0,1,10,5.3,2
509,0,22,56.3,49.71,83.04,81.44,74.69,3.39,93.77,85.77,25.3,0,1,5,4.5,2
510,1,19,78.7,52.92,56.3,85.02,92.37,7.51,61.5,93.04,24.1,0,1,10,5.6,1
511,1,19,73.41,96.47,97.27,72.98,67.19,9.07,89.97,56.3,28.5,1,1,4,6.0,3
512,0,19,,78.51,67.17,66.47,97.89,9.75,50.61,95.86,7.2,1,1,8,8.9,1
513,1,22,,82.75,69.33,64.77,83.8,9.66,73.08,71.12,12.3,1,1,1,7.1,2
514,1,21,77.26,46.62,41.65,56.57,70.91,1.18,96.79,85.05,15.4,1,1,10,7.1,1
